CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,"그녀는 겨우 스무 살이다, // 하지만 그녀는 이미 얻었다 / 세계적인 명성을.","{{c1::She’s only twenty, but she’s already achieved worldwide fame.}}",she’s / only twenty / but / she’s / already achieved / worldwide fame,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,그는 방금 (~이) 되었다 / 회원이 (멘사의) / 156이라는 추정 IQ로.,"{{c1::He has just become a member of Mensa, with an estimated IQ of 156.}}",he / has / just become / a member of Mensa / with an estimated IQ of 156,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,내 여동생은 은행에 갔다.(그 결과 지금 여기에 없다.) 그녀는 곧 돌아올 것이다.,{{c1::My sister has gone to the bank. She should be back soon.}},my sister / has / gone / to the bank / She / should be / back soon,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,누군가가 앉아 있다 / 그늘에 / 오늘날 // (다른) 누군가가 나무를 심었기 때문에 / 오래 전에.,{{c1::Someone is sitting in the shade today because someone planted a tree a long time ago.}},someone / is / sitting / in the shade today / because / someone / planted / a tree / a long time ago,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,N 서울 타워는 서울의 상징이어 왔다 // 그것이 처음으로 개방된 이래로 / 대중에게 / 1980년에.,{{c1::N Seoul Tower has been a symbol of Seoul since it first opened to the public in 1980.}},N Seoul Tower / has / been / a symbol of Seoul / since / it / first opened / to the public / in 1980,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,그 아기는 (계속) 울고 있다 // 우리가 여기에 온 이후로.,{{c1::The baby has been crying since we got here.}},the baby / has / been / crying / since / we / got here,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,얼마나 오랫동안 (계속) 일자리를 찾아왔습니까?,{{c1::How long have you been looking for a job?}},how long / have / you / been / looking for a job?,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,나는 이 문제를 해결하려 (계속) 노력하고 있다 / 오후 내내. 쉴 시간이다.,{{c1::I have been trying to solve this problem all afternoon. It’s time for a break.}},I / have / been / trying / to solve / this problem / all afternoon / It’s time for a break,,,
CHAPTER 05 동사의 시제,UNIT 29 현재완료형 / 현재완료 진행형,문장을 완성하라.,그 행사는 (계속) 개최되고 있다 / 그 도시에서 / 5월 첫째 주 토요일에 / 매년.,{{c1::The event has been taking place in the city on the first Saturday of May each year.}},the event / has / been / taking place / in the city / on the first Saturday of May / each year,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,"그 피아니스트는 아팠다 / 2주 동안, // 그래서 그녀는 참가할 수 없었다 / 연주회에.","{{c1::The pianist had been sick for two weeks, so she couldn’t take part in the concert.}}",the pianist / had been / sick / for two weeks / so / she / couldn’t / take part / in the concert,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,나는 그를 즉시 알아봤다 // 내가 전에 그를 본 일이 있었기 때문에.,{{c1::I recognized him at once because I had seen him before.}},I / recognized / him / at once / because / I / had / seen / him / before,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,"내가 교실에 들어갔을 때, // 수업은 이미 끝나 있었다.","{{c1::When I entered the classroom, the lesson had already finished.}}",when / I / entered / the classroom / the lesson / had / already / finished,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,거의 11분이 지나갔다 // 선수들이 마침내 멈췄을 때 / 심판에게 이의를 제기하는 것을 / 그의 판정에 대해.,{{c1::Almost 11 minutes had gone by when the players finally stopped challenging the referee over his decision.}},almost 11 minutes / had / gone by / when / the players / finally stopped / challenging / the referee / over his decision,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,캐롤은 선물을 준비했다 / 엄마를 위해 // 그런데 엄마는 자신의 평생을 희생하셨다 / 가족을 위해.,"{{c1::Carol prepared a gift for her mom, who had sacrificed all her life for her family.}}",carol / prepared / a gift / for / her mom / who / had sacrificed / all her life / for her family,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,그녀는 대학을 졸업하게 될 것이다 / 다음 달에는.,{{c1::She will have graduated from college by next month.}},she / will / have / graduated / from college / by next month,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,그녀는 영어를 죽 가르쳐온 것이 된다 / 10년 동안 / 내년이면.,{{c1::She will have taught English for ten years by next year.}},she / will / have / taught / English / for ten years / by next year,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,"만약 내가 이 영화를 한 번 더 보면, // 나는 그것을 세 번 보는 것이 될 것이다.","{{c1::If I see this film once more, I will have seen it three times.}}",if / I / see / this film / once more / I / will / have / seen / it / three times,,,
CHAPTER 05 동사의 시제,UNIT 30 과거완료형 / 미래완료형,문장을 완성하라.,우리는 차이를 극복하게 될 것이다 // 우리가 그것들을 존중한다면.,{{c1::We will have overcome differences if we respect them.}},we / will / have / overcome / differences / if / we / respect / them,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,나는 매우 만족스럽다 / 작년에 많은 종류의 스포츠를 시도해서,{{c1::I am very satisfied to have tried many kinds of sports last year.}},I / am / very satisfied / to / have / tried / many kinds of sports / last year,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,그는 부인했다 / 심각한 실수를 저질렀음을.,{{c1::He denied having made a serious mistake.}},he / denied / having / made / a serious mistake,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,농부는 주장했다 / UFO를 봤다고 / 하늘에서.,{{c1::A farmer claimed to have seen a UFO in the sky.}},a farmer / claimed / to / have / seen / a UFO / in the sky,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,(~은) 도움이 되었다 / 그 책을 복습했던 것은 // 내가 수업에 참석하기 전에.,{{c1::It was helpful to have reviewed the book before I attended the history class.}},it / was helpful / to / have / reviewed / the book / before / I / attended / the history class,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,한 번 실패한 것이 / 의미하지는 않는다 // 당신이 실패하게 될 거라는 것을 / 모든 일에.,{{c1::Having failed once doesn’t mean that you’re going to fail at everything.}},having / failed once / doesn’t mean / that / you’re / going to / fail / at everything,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,나는 매우 자랑스럽다 / 마라톤을 완주한 것이 / 바로 내가.,{{c1::I’m pretty proud of having completed a marathon myself.}},I’m / pretty proud of / having / completed / a marathon / myself,,,
CHAPTER 05 동사의 시제,UNIT 31 to부정사 / 동명사의 완료형,문장을 완성하라.,존 버딘은 유일한 과학자이다 (두 개의 노벨상을 받은 / 물리학 분야에서).,{{c1::John Bardeen is the only scientist to have received two Nobel Prizes in the Physics category.}},john Bardeen / is / the only scientist / to / have / received / two Nobel Prizes / in the Physics category,,,
